seqnames	start	end
4	8156512	8157051
4	8165159	8165788
4	8173090	8173784
4	8189528	8190379
4	8203159	8203667
4	8230384	8231009
4	8252921	8253830
4	8260798	8261328
4	8270733	8271530
4	8286541	8287078
4	8293595	8294375
4	8309923	8310457
4	831868	832555
4	8321880	8322892
4	8346062	8346697
4	8347560	8348304
4	8350756	8351256
4	8359894	8360469
4	8360469	8361166
4	8385774	8386325
4	8387605	8388307
4	8405789	8406315
4	8415652	8416154
4	8426307	8426812
4	8447979	8448575
4	84704	85450
4	8472590	8473185
4	8474027	8474692
4	8486183	8486812
4	8492027	8492704
4	8506565	8507078
4	8510458	8510967
4	8520079	8520876
4	8524496	8525133
4	8536174	8536816
4	8538003	8538652
4	8564792	8565729
4	8569545	8570113
4	8570560	8571184
4	857898	858775
4	8584575	8585086
4	8613775	8614524
4	8643687	8644258
4	8687358	8688006
4	8707764	8708296
4	8708296	8708877
4	8711299	8711868
4	8711868	8712554
4	8713270	8714048
4	8734820	8735641
4	880450	881229
4	8820574	8821290
4	8825977	8826624
4	8833853	8834492
4	8850874	8851528
4	8851949	8852497
4	88558	89058
4	8859070	8859710
4	8870756	8871392
4	8871737	8872252
4	8875189	8875886
4	8883418	8884152
4	8892397	8893019
4	8907562	8908322
4	8908613	8909122
4	8910886	8911672
4	8913377	8913899
4	8974940	8975540
4	8985350	8985986
4	9100722	9101413
4	9108398	9109163
4	9128228	9128780
4	9129837	9130374
4	9131073	9131823
4	9132991	9133629
4	9133629	9134178
4	9137289	9137826
4	9191396	9192133
4	9203819	9204470
4	924419	925055
4	9244567	9245530
4	9265920	9266536
4	9266778	9267317
4	9273906	9274652
4	9276196	9276802
4	9278211	9278735
4	9293125	9293842
4	9295575	9296312
4	9299560	9300179
4	9308449	9309016
4	9329205	9329775
4	933221	933818
4	9332311	9333243
4	9342867	9343460
4	9350495	9351273
4	9352781	9353660
4	9360638	9361220
4	9369819	9370521
4	9376266	9376925
4	9381921	9382569
4	9383367	9383880
4	9390689	9391396
4	9391396	9391983
4	9415120	9415680
4	9419873	9420507
4	9422181	9423016
4	9423076	9423738
4	9432238	9432891
4	9437552	9438273
4	945234	945761
4	9454225	9454827
4	9465637	9466160
4	9466789	9467469
4	946898	947500
4	9475628	9476593
4	9487829	9488506
4	9498739	9499588
4	9505649	9506370
4	9538421	9538968
4	9556555	9557070
4	9557887	9558463
4	9575374	9576112
4	9599744	9600375
4	9608146	9608708
4	9608942	9609533
4	9612148	9612914
4	9637652	9638587
4	9655182	9655855
4	9659714	9660292
4	9660592	9661174
4	9663444	9664092
4	9664844	9665357
4	9680822	9681455
4	9729727	9730272
4	9737836	9738386
4	9738386	9739044
4	9741241	9741907
4	9757725	9758231
4	9815159	9815703
4	9816174	9816969
4	9827122	9827721
4	9835299	9835900
4	9844715	9845420
4	9847582	9848110
4	9850728	9851361
4	9873300	9874069
4	9893834	9894563
4	9896490	9897051
4	9897051	9897610
4	9905598	9906135
4	9908281	9909112
4	9920295	9920797
4	9928120	9928777
4	9929984	9930711
4	9936099	9936607
4	9943257	9943781
4	9943781	9944395
4	9947710	9948489
4	9974086	9974622
4	9980275	9981092
4	9994164	9994821
4	999476	1000111
4	9994821	9995349
5	10003897	10004600
5	10016747	10017286
5	10028417	10029070
5	10029948	10030468
5	10037005	10037551
5	10038958	10039493
5	10043352	10044180
5	10047099	10047652
5	1006851	1007535
5	10071359	10072243
5	10092537	10093217
5	10099846	10100585
5	10134908	10135636
5	10206156	10206699
5	10206699	10207379
5	10214153	10214670
5	1023454	1024008
5	1027647	1028292
5	10331677	10332264
5	10348872	10349511
5	10369104	10370071
5	1036992	1037492
5	1037958	1038613
5	103906	104655
5	1042302	1043078
5	1045370	1045884
5	10539351	10539899
5	1058925	1059450
5	10613643	10614191
5	10649737	10650378
5	10674117	10674625
5	10680394	10681424
5	10684804	10685574
5	1073109	1073886
5	10799505	10800009
5	10859597	10860195
5	10861671	10862444
5	10864378	10865081
5	10865081	10865603
5	10875644	10876212
5	1089310	1090092
5	10933000	10933588
5	10999408	10999993
5	11024571	11025524
5	11113749	11114289
5	1117879	1118698
5	11188803	11189484
5	11189572	11190351
5	1119492	1120081
5	112174	113042
5	1128036	1128595
5	1128595	1129407
5	1129407	1130002
5	1149704	1150381
5	1152364	1153048
5	1159178	1159834
5	1175664	1176223
5	1186127	1186734
5	1202757	1203321
5	1208863	1209538
5	1214333	1214890
5	1215609	1216277
5	1217046	1217823
5	1234105	1234742
5	1237732	1238352
5	12442198	12442748
5	12466266	12466907
5	1249579	1250383
5	12556543	12557043
5	12587122	12587754
5	1259047	1259637
5	12601814	12602349
5	1265582	1266140
5	12659669	12660322
5	12661432	12662125
5	1270553	1271212
5	1282862	1283589
5	1291589	1292169
5	1294390	1295151
5	1296020	1296536
5	12983705	12984316
5	1305920	1306505
5	13111256	13111772
5	13194975	13195635
5	13203908	13204494
5	13239997	13240602
5	13309399	13310216
5	13312329	13312953
5	13333778	13334588
5	1334951	1335538
5	1341309	1342029
5	13465804	13466321
5	13473680	13474383
5	13482311	13482872
5	134935	135626
5	13605359	13605884
5	13633632	13634213
5	13634213	13634838
5	1367713	1368219
5	13708999	13709557
5	13713202	13713861
5	13724113	13724814
5	13727823	13728455
5	13747856	13748694
5	13748979	13749840
5	13753859	13754366
5	1375583	1376097
5	13760006	13760516
5	1377801	1378380
5	1378380	1379013
5	13830267	13831097
5	1383155	1383700
5	13833305	13833914
5	1383700	1384340
5	13893327	13893919
5	13904084	13904831
5	13908189	13908852
5	13916432	13917019
5	1394458	1394960
5	1398605	1399115
5	13992449	13992972
5	14024951	14025461
5	1404891	1405925
5	14066560	14067161
5	14089603	14090108
5	14118349	14118937
5	14124381	14125047
5	14127621	14128380
5	14138481	14139075
5	14139075	14139594
5	141481	142173
5	1415951	1416780
5	1419978	1420500
5	1420500	1421133
5	14210031	14210542
5	142441	143227
5	14246955	14247517
5	14273059	14273628
5	14281787	14282352
5	14300339	14300993
5	14305000	14305513
5	1441883	1442454
5	1444414	1445287
5	1451649	1452357
5	14517454	14517973
5	145336	145840
5	14594169	14594889
5	14629040	14629953
5	14680880	14681412
5	1470838	1471654
5	1476047	1476712
5	14762023	14762619
5	14765195	14765790
5	14766007	14766912
5	14816056	14816868
5	14851422	14852067
5	1486132	1486646
5	14865702	14866201
5	14885521	14886097
5	14886097	14886624
5	14896691	14897245
5	14911659	14912353
5	14914933	14915462
5	14936444	14937111
5	14939265	14939939
5	14958382	14959325
5	14984321	14985004
5	14991010	14991517
5	14993901	14994681
5	1500182	1501219
5	15003986	15004556
5	15007316	15007902
5	15011163	15011939
5	150667	151187
5	15089230	15090030
5	15157164	15157779
5	15160140	15160793
5	1516079	1516966
5	15168664	15169297
5	15170080	15170591
5	1519100	1519807
5	15217059	15217568
5	1522347	1523250
5	1523646	1524196
5	15265460	15266002
5	15305498	15306004
5	15333950	15334541
5	15349162	15349663
5	15349663	15350328
5	1535643	1536389
5	15371261	15371990
5	1538397	1539024
5	1539792	1540390
5	15407572	15408245
5	15409408	15410000
5	15420189	15421071
5	15437836	15438418
5	15439000	15439785
5	15453624	15454145
5	15456211	15456740
5	154809	155381
5	15483367	15483903
5	15487971	15488492
5	15499586	15500371
5	1550908	1551494
5	15514333	15515150
5	15529013	15529669
5	15531980	15532616
5	15534334	15535132
5	15575457	15575991
5	15580272	15580915
5	1558133	1558752
5	15629726	15630309
5	15630499	15631129
5	15633242	15633997
5	15659814	15660475
5	15663930	15664482
5	15704015	15704754
5	15713438	15713986
5	15723460	15724057
5	15754379	15755052
5	15761319	15761898
5	15814334	15814964
5	15821016	15821902
5	15827546	15828120
5	15840523	15841100
5	15849860	15850451
5	15859775	15860416
5	15862743	15863621
5	15877154	15877837
5	15878008	15878858
5	15892513	15893392
5	15909496	15910071
5	15910909	15911495
5	15912700	15913454
5	15913531	15914446
5	159154	159729
5	15917536	15918095
5	15918371	15919150
5	159729	160362
5	16003838	16004470
5	1601019	1601660
5	16055443	16056143
5	16061030	16061598
5	16064387	16064896
5	1608022	1608821
5	16085285	16085981
5	16087592	16088139
5	16088146	16088986
5	16097743	16098283
5	1610455	1611442
5	16124247	16124756
5	16134987	16135587
5	16136025	16136792
5	16151151	16151661
5	16161120	16161655
5	16196916	16197495
5	16200444	16201232
5	16201810	16202422
5	16202899	16203613
5	16206657	16207418
5	16252362	16253095
5	16273290	16273890
5	16293447	16294006
5	16294006	16294527
5	16296952	16297704
5	16317029	16317746
5	16317746	16318250
5	16327199	16327820
5	16328916	16329488
5	16332032	16332628
5	16333217	16333928
5	16355906	16356539
5	16364349	16364978
5	16365443	16366138
5	16366138	16366951
5	16371986	16372637
5	16378540	16379056
5	16385021	16385601
5	16385977	16386569
5	16390509	16391176
5	16394270	16394793
5	16400024	16400613
5	1640620	1641234
5	16413305	16413884
5	16440419	16441014
5	16446675	16447338
5	16450779	16451469
5	16466918	16467417
5	16467417	16467982
5	16481784	16482442
5	16522917	16523433
5	16523637	16524268
5	16555875	16556418
5	1655896	1656442
5	16568199	16568778
5	16568778	16569447
5	16579407	16580324
5	16584204	16584972
5	16635187	16635753
5	16687347	16688094
5	16693403	16693954
5	16698101	16699059
5	1670356	1671007
5	16721764	16722491
5	16725254	16725949
5	1673514	1674256
5	16736713	16737446
5	16739539	16740326
5	1675369	1675935
5	16766901	16767535
5	16776119	16776628
5	16797579	16798389
5	16801401	16801932
5	16824711	16825500
5	16828299	16828811
5	16832228	16833056
5	16862409	16862969
5	16871880	16872671
5	16910117	16910729
5	16921443	16922223
5	16934129	16934801
5	16952752	16953474
5	16961427	16961985
5	16967209	16967963
5	17000291	17000801
5	17014586	17015294
5	17017050	17017653
5	17026649	17027153
5	17060476	17061247
5	17077127	17077831
5	1708070	1708935
5	17096855	17097417
5	17100195	17100950
5	17107631	17108140
5	17111175	17111838
5	17112602	17113280
5	1711311	1711940
5	171136	171870
5	17120974	17121756
5	1712263	1712783
5	17129224	17129960
5	17141175	17141828
5	17158506	17159115
5	17219991	17220500
5	17223628	17224340
5	1722912	1723684
5	17241860	17242670
5	17265700	17266286
5	17267380	17268100
5	17272520	17273189
5	17273310	17273912
5	17314957	17315582
5	17323589	17324293
5	17325991	17326624
5	17342088	17342755
5	17359922	17360435
5	17362928	17363541
5	17374057	17374723
5	17374723	17375472
5	17389258	17389896
5	1738940	1739602
5	17402456	17403194
5	17408039	17408733
5	1742193	1743228
5	17436825	17437429
5	1744877	1745459
5	17450048	17450861
5	1745459	1745984
5	17474723	17475298
5	17486204	17486762
5	17495419	17495932
5	1750706	1751248
5	17511704	17512261
5	17524720	17525262
5	17525826	17526404
5	17526404	17526971
5	17549780	17550414
5	17551436	17552060
5	17575837	17576373
5	17584991	17585499
5	17591487	17592047
5	17594003	17594543
5	17610586	17611234
5	17630876	17631452
5	17636586	17637106
5	17643491	17644115
5	17651346	17652085
5	17655613	17656267
5	17656267	17657089
5	17675646	17676336
5	17681133	17681923
5	17711419	17711986
5	17721425	17722010
5	17727234	17727931
5	17748014	17748884
5	17759276	17759885
5	17759885	17760470
5	17781993	17782640
5	17790293	17790948
5	17796817	17797357
5	17800759	17801358
5	17808578	17809804
5	17828761	17829414
5	1782964	1783582
5	17831498	17832054
5	17839294	17839837
5	17840192	17840725
5	1785366	1786007
5	17860999	17861539
5	17870692	17871256
5	17871256	17871794
5	17877063	17877735
5	17877981	17878576
5	17889457	17890115
5	17890115	17890705
5	17905757	17906288
5	17913129	17913835
5	17919438	17920032
5	17950866	17951517
5	17962529	17963350
5	17966541	17967053
5	17969502	17970090
5	17973096	17973635
5	17975122	17975628
5	17987002	17987560
5	17992734	17993435
5	17994420	17994945
5	17994945	17995505
5	18022026	18022784
5	18023202	18023981
5	18025899	18026542
5	18027860	18028506
5	18040146	18040891
5	18081736	18082418
5	18082418	18082923
5	18093795	18094295
5	1810666	1811266
5	18112621	18113147
5	18159958	18160467
5	18205492	18206016
5	18210318	18210837
5	18217528	18218293
5	18220226	18220949
5	18220949	18221931
5	18227849	18228527
5	18228527	18229280
5	18231390	18231913
5	18239858	18240417
5	18276616	18277312
5	18281454	18282370
5	18293902	18294664
5	1829790	1830317
5	1831600	1832307
5	18340840	18341380
5	1834249	1835065
5	18345933	18346469
5	18352145	18352994
5	18358660	18359352
5	18360812	18361412
5	18370919	18371431
5	1837385	1838005
5	18379980	18380742
5	18383664	18384458
5	18387391	18387935
5	18403629	18404238
5	18424869	18425552
5	18429629	18430348
5	18435024	18435631
5	1843574	1844508
5	18483746	18484579
5	18489847	18490513
5	18527355	18527978
5	1852906	1853684
5	18540639	18541341
5	18546631	18547791
5	18558483	18559288
5	18574608	18575208
5	18579856	18580426
5	18580426	18581137
5	18588487	18589026
5	18592759	18593387
5	18598114	18598792
5	18603229	18604054
5	18604858	18605567
5	18627438	18628092
5	18631375	18631889
5	18632900	18633498
5	18641112	18641636
5	18661322	18661932
5	18669733	18670485
5	18674238	18675028
5	1867865	1868661
5	18679977	18680541
5	18700278	18701072
5	18725983	18726534
5	18737166	18737737
5	18777294	18777848
5	18778946	18779871
5	18790129	18790789
5	18790789	18791294
5	18804261	18804975
5	18805973	18806658
5	18824814	18825675
5	18866914	18867722
5	18904301	18904861
5	18916138	18916854
5	18923471	18924164
5	18944544	18945069
5	18957871	18958404
5	18968531	18969061
5	18969228	18969758
5	18972724	18973297
5	18982122	18982702
5	18996920	18998031
5	1901364	1902031
5	19014825	19015389
5	1902225	1902747
5	19030409	19031134
5	19040462	19040986
5	19041477	19042068
5	19045072	19045971
5	19050900	19051412
5	19079285	19079869
5	19080103	19080650
5	19081278	19081995
5	19092374	19093024
5	19099358	19100240
5	19104932	19105493
5	19109338	19109847
5	19115424	19116011
5	1911544	1912123
5	19117817	19118576
5	19124244	19124819
5	19131820	19132616
5	19132616	19133497
5	1913458	1914015
5	1914194	1915051
5	19143133	19143841
5	19144007	19144532
5	19144532	19145104
5	19171093	19171733
5	19177915	19178554
5	19181939	19182488
5	19182488	19183199
5	19197507	19198116
5	19202739	19203570
5	19206032	19206773
5	19219079	19219697
5	19256761	19257339
5	19263510	19264069
5	19273347	19274094
5	1927388	1928023
5	19279370	19279955
5	19279955	19280534
5	19285981	19286565
5	19287222	19287833
5	19292242	19292849
5	19300706	19301396
5	19305147	19305654
5	19336626	19337374
5	19337554	19338124
5	19365332	19365868
5	1938196	1938776
5	19396821	19397572
5	19402361	19402912
5	19412219	19412825
5	19420826	19421524
5	19427650	19428284
5	19499392	19500107
5	19507454	19508187
5	1950908	1951578
5	1951947	1952491
5	19524319	19524966
5	19524966	19525520
5	19530042	19530601
5	19563450	19564501
5	19568350	19568966
5	19606537	19607416
5	19608075	19608971
5	19623955	19624480
5	19625170	19625868
5	19644259	19644810
5	19651998	19652630
5	19672632	19673205
5	19687856	19688754
5	19711116	19711817
5	19732628	19733294
5	19735274	19736009
5	19761943	19762561
5	19782291	19782874
5	19784710	19785420
5	19810016	19810881
5	19817086	19817789
5	19818862	19819700
5	19822346	19822966
5	19829518	19830051
5	1983954	1984615
5	19868647	19869466
5	19896433	19897270
5	19899440	19900025
5	19906913	19907652
5	19939543	19940055
5	1994614	1995302
5	19951533	19952111
5	19952663	19953457
5	1995302	1996130
5	1997270	1997916
5	19975705	19976334
5	19977742	19978280
5	19979129	19979772
5	19984300	19984833
5	19986149	19986723
5	20017198	20017981
5	20018088	20018683
5	20030373	20030992
5	20046521	20047105
5	20050547	20051420
5	20051420	20052132
5	20052625	20053250
5	20054123	20054720
5	2005762	2006481
5	20062897	20063456
5	20068634	20069141
5	2006911	2007483
5	20069560	20070273
5	20083416	20083965
5	20089094	20089674
5	20095243	20095978
5	20095978	20096675
5	20100213	20100903
5	20126815	20127509
5	20136774	20137286
5	20150629	20151200
5	20155893	20156428
5	20160680	20161250
5	20169465	20169969
5	2018779	2019314
5	20193511	20194069
5	20194069	20194706
5	20194894	20195488
5	20200213	20200946
5	20204457	20204985
5	20208662	20209335
5	20209335	20210148
5	20215898	20216672
5	20246136	20246740
5	20263031	20263628
5	20302693	20303281
5	20333383	20334070
5	20341456	20342150
5	20413908	20414407
5	20419180	20419757
5	20438476	20438993
5	20441690	20442195
5	20490464	20491256
5	20501613	20502239
5	20542904	20543428
5	20546102	20546702
5	2060070	2060673
5	2062283	2063016
5	2063016	2063594
5	20642960	20643648
5	20644059	20644741
5	20645778	20646631
5	20649710	20650255
5	20658522	20659228
5	2065879	2066684
5	20675052	20675802
5	20685241	20685836
5	20688829	20689419
5	20693044	20693742
5	20702086	20702597
5	20704340	20704919
5	20715057	20715622
5	20719947	20720657
5	20720657	20721199
5	20727950	20728452
5	20741315	20741922
5	20752461	20753128
5	2075484	2076224
5	20755858	20756723
5	20762337	20763010
5	20763441	20763974
5	20776739	20777289
5	20791575	20792278
5	20801379	20801913
5	20823492	20824147
5	20833535	20834290
5	20834290	20834924
5	208453	209031
5	20848421	20848996
5	20857139	20857747
5	20861808	20862402
5	20862694	20863321
5	20899413	20900027
5	20900914	20901710
5	2090329	2090913
5	20923367	20924188
5	20937678	20938411
5	20938636	20939258
5	20941138	20942123
5	20959405	20960077
5	20964276	20965152
5	2096763	2097314
5	20979440	20980118
5	20995626	20996173
5	2099659	2100268
5	20997079	20997586
5	21019132	21019720
5	21025777	21026320
5	210293	210800
5	21029573	21030100
5	21033048	21033587
5	21037763	21038566
5	21041916	21042666
5	21044971	21045871
5	21053228	21054025
5	21054334	21055020
5	21075749	21076324
5	21116114	21116748
5	21117806	21118371
5	21125987	21126826
5	21137419	21138135
5	21150338	21151015
5	21151495	21152305
5	21153847	21154711
5	21154711	21155415
5	21161027	21161648
5	21181467	21182043
5	21215650	21216187
5	21225730	21226424
5	21250217	21250768
5	2125156	2125736
5	21271507	21272195
5	21272195	21272858
5	21285975	21286484
5	21303047	21303780
5	21305537	21306149
5	21309484	21310216
5	21320992	21321552
5	21325196	21325973
5	213341	213935
5	21336911	21337522
5	21362081	21362692
5	21412684	21413302
5	21417957	21418936
5	21426363	21426912
5	21438731	21439259
5	21444041	21444638
5	2144569	2145100
5	21446898	21447514
5	21447514	21448309
5	21454245	21454936
5	21533382	21534069
5	21534069	21535011
5	21540493	21541333
5	2154409	2155464
5	21548163	21548873
5	21552703	21553287
5	21557900	21558577
5	21558577	21559205
5	21560232	21560850
5	21561985	21563004
5	21571640	21572185
5	2157457	2158281
5	21585046	21585735
5	2166005	2166715
5	21660882	21661563
5	21663480	21664075
5	21666200	21666711
5	21669035	21669645
5	2166970	2167771
5	21676866	21677431
5	21688241	21688859
5	2169126	2169692
5	21692924	21693675
5	21693675	21694399
5	21698351	21699552
5	21712669	21713184
5	21713184	21713712
5	217151	217732
5	21717827	21718378
5	21725621	21726166
5	2172776	2173414
5	21737117	21737645
5	21754096	21754708
5	21758877	21759427
5	21760356	21760855
5	21771506	21772017
5	2177151	2177934
5	21772718	21773342
5	21780562	21781175
5	2179154	2179868
5	21793359	21794004
5	21809781	21810710
5	21819223	21819956
5	21821929	21822554
5	21858194	21858919
5	21873860	21874405
5	21875148	21875853
5	21883146	21883906
5	21886498	21887104
5	2189119	2189785
5	21909096	21909865
5	21912621	21913620
5	21917069	21917670
5	21924564	21925353
5	21930978	21931499
5	21939638	21940293
5	21949	22597
5	21957832	21958336
5	21962101	21962777
5	21967856	21968687
5	21973689	21974212
5	21974212	21974850
5	21978703	21979364
5	21979364	21980179
5	21980179	21981061
5	2198290	2199046
5	2199424	2200262
5	22015075	22015760
5	22017942	22018511
5	22018511	22019090
5	22024482	22025020
5	22030180	22030841
5	22031102	22031890
5	22046606	22047210
5	22049438	22050257
5	22050257	22050817
5	22055372	22055902
5	22055902	22056620
5	22056620	22057141
5	22074225	22074936
5	22079991	22080698
5	22085133	22085670
5	22087933	22088455
5	22093434	22094047
5	22112659	22113369
5	22113834	22114465
5	22115756	22116351
5	22120259	22120977
5	22123041	22123920
5	22129139	22129953
5	22130360	22131169
5	22134533	22135234
5	22150679	22151476
5	22156003	22156569
5	22172757	22173622
5	22177335	22177900
5	22190403	22190955
5	22190955	22191561
5	22195397	22196094
5	22208125	22208958
5	22209133	22209818
5	22214959	22215618
5	22226815	22227459
5	22233173	22233859
5	22245686	22246192
5	22260859	22261380
5	22263959	22264555
5	22266851	22267395
5	22279966	22280678
5	22287385	22287985
5	22287985	22288486
5	22307243	22307990
5	22323105	22323965
5	22326600	22327304
5	22335422	22336298
5	2233595	2234180
5	22346949	22347527
5	22355137	22356070
5	22359156	22359699
5	22365259	22365849
5	22401722	22402351
5	22405207	22405717
5	22410918	22411432
5	22434715	22435404
5	22454953	22455501
5	2246104	2246675
5	22473398	22473965
5	22477930	22478600
5	22491727	22492671
5	22493020	22493582
5	22495706	22496294
5	22503788	22504484
5	22505182	22505940
5	22513759	22514439
5	22525395	22525946
5	22527998	22528499
5	22528499	22529007
5	22538330	22539071
5	22543307	22543841
5	22546849	22547483
5	22550713	22551351
5	22570797	22571385
5	22578879	22579476
5	22602930	22603514
5	22605001	22605530
5	22609275	22609866
5	22618124	22619084
5	22626899	22627522
5	22641924	22642586
5	22644726	22645251
5	22650518	22651054
5	22652177	22652820
5	22660869	22661714
5	22665207	22665750
5	22666302	22666839
5	2266831	2267372
5	2267372	2268042
5	22675763	22676496
5	226785	227400
5	22689653	22690409
5	22690409	22691029
5	22699520	22700058
5	22720735	22721443
5	22728759	22729258
5	22731018	22731642
5	22731642	22732253
5	22741627	22742376
5	22744941	22745454
5	22764081	22764774
5	22766912	22767487
5	22767981	22768682
5	22772583	22773283
5	22773838	22774426
5	22774426	22774961
5	2280229	2280778
5	22804498	22805189
5	22816993	22817763
5	22819657	22820251
5	22822532	22823088
5	22829223	22830037
5	2284392	2285057
5	22859772	22860311
5	22864407	22864939
5	22878167	22879113
5	22880138	22880705
5	22884017	22884656
5	22888112	22888809
5	22888809	22889321
5	22893507	22894219
5	22897015	22897759
5	22922708	22923397
5	2292482	2293009
5	2293009	2293867
5	229633	230150
5	22967682	22968195
5	22979765	22980461
5	22983713	22984302
5	22984670	22985236
5	2298737	2299322
5	22991868	22992472
5	22992750	22993456
5	23002532	23003088
5	23010003	23010568
5	23017926	23018466
5	23035515	23036016
5	23036824	23037610
5	23037726	23038389
5	23041474	23042154
5	23043274	23043813
5	23049432	23050012
5	23054076	23055013
5	23055015	23055588
5	23055590	23056110
5	23059100	23059723
5	23059723	23060265
5	23062276	23062853
5	23066618	23067257
5	23067257	23068103
5	23070341	23070981
5	23074595	23075341
5	23086087	23086625
5	23087145	23087713
5	23091963	23092738
5	2309559	2310098
5	23099456	23100032
5	23105275	23105939
5	23108930	23109516
5	23125881	23126397
5	23167282	23167934
5	23175793	23176418
5	23183773	23184523
5	23185104	23185785
5	23186409	23186993
5	23210737	23211379
5	23217751	23218362
5	23221349	23221959
5	23221959	23222464
5	23226465	23227014
5	23237193	23237759
5	2326324	2326889
5	23281973	23282720
5	23282904	23283790
5	23285422	23286376
5	23289928	23290637
5	23290846	23291390
5	2330190	2330949
5	23304162	23304715
5	23306721	23307265
5	23313130	23313640
5	23314234	23314927
5	23324074	23324813
5	23336704	23337242
5	23338898	23339466
5	23346315	23346999
5	23350093	23350837
5	23353681	23354291
5	23354291	23354791
5	23357328	23357913
5	23357913	23358541
5	23359155	23359802
5	23365572	23366174
5	23367330	23367938
5	23374627	23375143
5	23377763	23378299
5	23383974	23384527
5	23388279	23388971
5	23391618	23392205
5	23397197	23397931
5	2339776	2340516
5	23406193	23406697
5	23409786	23410595
5	23418846	23419650
5	23426185	23426687
5	23452682	23453262
5	23516765	23517491
5	23524046	23524625
5	23571233	23571810
5	23584636	23585232
5	23587884	23588473
5	23598880	23599512
5	2361898	2362641
5	23647520	23648215
5	23658169	23658961
5	23662805	23663324
5	23675414	23676237
5	23691701	23692297
5	23692795	23693297
5	23700938	23701463
5	23741383	23742105
5	23742105	23742638
5	23744410	23745235
5	23782202	23782728
5	23782728	23783258
5	23784880	23785439
5	23786129	23786974
5	23788612	23789113
5	23796194	23796737
5	23797013	23797653
5	23804393	23804923
5	23816465	23817293
5	23817293	23817939
5	23824139	23824806
5	23826394	23827039
5	23830376	23831004
5	23832716	23833231
5	23833231	23833879
5	23835698	23836319
5	23838406	23839042
5	23848704	23849212
5	2385010	2385548
5	23878940	23879492
5	23896551	23897494
5	2389748	2390287
5	23900727	23901425
5	23910466	23910986
5	23918031	23918563
5	23927844	23928348
5	23943085	23943661
5	23953717	23954423
5	23965874	23966569
5	23966819	23967636
5	23973478	23974163
5	2398150	2398835
5	23984508	23985205
5	23988644	23989232
5	23993679	23994326
5	24001589	24002263
5	2400455	2401003
5	24005103	24005803
5	24007708	24008450
5	24010629	24011192
5	24030034	24030883
5	24056991	24057898
5	24062050	24062592
5	24066036	24066551
5	24081598	24082311
5	24084796	24085471
5	24089040	24089661
5	24090381	24090943
5	24101159	24102423
5	24102423	24103034
5	24110067	24110896
5	24121679	24122505
5	24132540	24133050
5	24141522	24142142
5	24165394	24166079
5	24185277	24185985
5	24201063	24201799
5	24204340	24204912
5	24207349	24207981
5	24226947	24227904
5	24234032	24234862
5	24236348	24236869
5	24236950	24237503
5	24239922	24240497
5	24264202	24264724
5	24282254	24282800
5	24291990	24292524
5	24294273	24294959
5	24300996	24301533
5	24312412	24313076
5	24317973	24318553
5	2433337	2434191
5	24336124	24336776
5	24347601	24348340
5	24350429	24351047
5	24353573	24354193
5	24375072	24375602
5	24377551	24378312
5	24379028	24379620
5	24382386	24383201
5	24384064	24384791
5	24396727	24397328
5	24410153	24410752
5	24416213	24416872
5	24417046	24417678
5	24433912	24434540
5	24436460	24437358
5	24442160	24442726
5	24447588	24448138
5	24449698	24450290
5	24458850	24459507
5	24462802	24463365
5	24478500	24479215
5	24479452	24480015
5	24480015	24480562
5	24481812	24482575
5	24490614	24491313
5	24493974	24494743
5	24514708	24515430
5	2451765	2452495
5	24531543	24532053
5	24532182	24532847
5	24536712	24537363
5	24537778	24538492
5	24543097	24543657
5	24553539	24554067
5	24560100	24560784
5	24564764	24565345
5	24614835	24615413
5	24622541	24623041
5	24626820	24627605
5	24640531	24641049
5	24641588	24642274
5	24646071	24646689
5	24647956	24648512
5	24661419	24662062
5	24663795	24664393
5	24666902	24667593
5	24673644	24674192
5	24674558	24675439
5	2467468	2468046
5	24687125	24687632
5	24691559	24692131
5	24709646	24710167
5	24741677	24742242
5	24747162	24748218
5	24751819	24752493
5	24752493	24753311
5	24763849	24764409
5	24771641	24772273
5	24776599	24777132
5	24781974	24782555
5	24820258	24820884
5	24821122	24821826
5	24826801	24827308
5	24836362	24837160
5	24843698	24844262
5	24854895	24855456
5	24859999	24860795
5	24863820	24864512
5	24878204	24878784
5	24883534	24884137
5	24884575	24885084
5	24886838	24887528
5	24887528	24888403
5	2490232	2490815
5	24903340	24903857
5	24906008	24906806
5	24907215	24907880
5	24909372	24910056
5	249155	249721
5	24918147	24918859
5	24920829	24921378
5	24921902	24922440
5	24934624	24935194
5	24952745	24953682
5	24957045	24957650
5	24963115	24963682
5	24969728	24970464
5	24972477	24972999
5	24975544	24976143
5	24976882	24977640
5	24978320	24978820
5	24987838	24988345
5	24990393	24990922
5	24990922	24991445
5	24995516	24996082
5	25008119	25009044
5	2501245	2501753
5	25015278	25015815
5	25018654	25019468
5	25022498	25023093
5	25034269	25034950
5	25035452	25036226
5	25036445	25037062
5	25038125	25038705
5	25038705	25039224
5	25039575	25040116
5	25046226	25046827
5	25063449	25064039
5	25066545	25067045
5	25067456	25068008
5	25068008	25068721
5	25077243	25077829
5	2507873	2508691
5	25080955	25081484
5	25081484	25082352
5	25086659	25087301
5	25097256	25098055
5	25112022	25112571
5	25112571	25113152
5	25135175	25135678
5	25135678	25136482
5	25147449	25147963
5	25158193	25158943
5	25167911	25168548
